"lang","word","sentiment","value"
"finnish","säestys","anticipation",1
"finnish","saavutus","anticipation",1
"finnish","hankkimin","anticipation",1
"finnish","osoit","anticipation",1
"finnish","jumaloid","anticipation",1
"finnish","tuuliaj","anticipation",1
"finnish","edist","anticipation",1
"finnish","tulo","anticipation",1
"finnish","seikkailu","anticipation",1
"finnish","asianaj","anticipation",1
"finnish","lentoasem","anticipation",1
"finnish","valppaus","anticipation",1
"finnish","hälytyks","anticipation",1
"finnish","elo","anticipation",1
"finnish","viehät","anticipation",1
"finnish","näkem","anticipation",1
"finnish","kunnianhimo","anticipation",1
"finnish","rakkausjutu","anticipation",1
"finnish","analyytiko","anticipation",1
"finnish","enkel","anticipation",1
"finnish","onkimin","anticipation",1
"finnish","ilmoitus","anticipation",1
"finnish","ennakoint","anticipation",1
"finnish","ennakoiv","anticipation",1
"finnish","vastamyrky","anticipation",1
"finnish","levottomuus","anticipation",1
"finnish","innokas","anticipation",1
"finnish","valitus","anticipation",1
"finnish","hakij","anticipation",1
"finnish","levoto","anticipation",1
"finnish","lähestyy","anticipation",1
"finnish","välimiesmenettely","anticipation",1
"finnish","arkeolog","anticipation",1
"finnish","kiihk","anticipation",1
"finnish","herät","anticipation",1
"finnish","saapumin","anticipation",1
"finnish","saapu","anticipation",1
"finnish","taide","anticipation",1
"finnish","toive","anticipation",1
"finnish","aspir","anticipation",1
"finnish","kunnianhimoin","anticipation",1
"finnish","astrolog","anticipation",1
"finnish","tähtitieteilij","anticipation",1
"finnish","sovit","anticipation",1
"finnish","saavutettav","anticipation",1
"finnish","yritys","anticipation",1
"finnish","läsnäolo","anticipation",1
"finnish","huutokaup","anticipation",1
"finnish","yleisö","anticipation",1
"finnish","lupaav","anticipation",1
"finnish","odot","anticipation",1
"finnish","palkinto","anticipation",1
"finnish","äänestys","anticipation",1
"finnish","lohtu","anticipation",1
"finnish","makkar","anticipation",1
"finnish","juhla-ater","anticipation",1
"finnish","koripalo","anticipation",1
"finnish","säteilev","anticipation",1
"finnish","aloitetu","anticipation",1
"finnish","kihlatu","anticipation",1
"finnish","varok","anticipation",1
"finnish","kaksivuotin","anticipation",1
"finnish","syntym","anticipation",1
"finnish","syntymäpäiv","anticipation",1
"finnish","siuna","anticipation",1
"finnish","siunaus","anticipation",1
"finnish","siunauks","anticipation",1
"finnish","side","anticipation",1
"finnish","kukin","anticipation",1
"finnish","lauta","anticipation",1
"finnish","riehakas","anticipation",1
"finnish","bonus","anticipation",1
"finnish","bumerang","anticipation",1
"finnish","yltäkylläin","anticipation",1
"finnish","palkio","anticipation",1
"finnish","morsiam","anticipation",1
"finnish","morsia","anticipation",1
"finnish","sulhan","anticipation",1
"finnish","loistav","anticipation",1
"finnish","kyljit","anticipation",1
"finnish","veljellin","anticipation",1
"finnish","mustelm","anticipation",1
"finnish","kaver","anticipation",1
"finnish","toitot","anticipation",1
"finnish","sir","anticipation",1
"finnish","bye","anticipation",1
"finnish","laskelm","anticipation",1
"finnish","puhelu","anticipation",1
"finnish","vilpitö","anticipation",1
"finnish","kork","anticipation",1
"finnish","valloit","anticipation",1
"finnish","ura","anticipation",1
"finnish","kätein","anticipation",1
"finnish","kaihi","anticipation",1
"finnish","varovaisuus","anticipation",1
"finnish","varovain","anticipation",1
"finnish","juhlitu","anticipation",1
"finnish","juhl","anticipation",1
"finnish","juhl","anticipation",1
"finnish","julkkis","anticipation",1
"finnish","taivaallin","anticipation",1
"finnish","sement","anticipation",1
"finnish","mestar","anticipation",1
"finnish","vaihtelev","anticipation",1
"finnish","laulu","anticipation",1
"finnish","hyväntekeväisyys -","anticipation",1
"finnish","siveys","anticipation",1
"finnish","eläkö","anticipation",1
"finnish","iloisuus","anticipation",1
"finnish","pirt","anticipation",1
"finnish","vaal","anticipation",1
"finnish","juoni","anticipation",1
"finnish","lap","anticipation",1
"finnish","sukl","anticipation",1
"finnish","hihit","anticipation",1
"finnish","kirko","anticipation",1
"finnish","metel","anticipation",1
"finnish","taput","anticipation",1
"finnish","kliima","anticipation",1
"finnish","kelo","anticipation",1
"finnish","sulkemin","anticipation",1
"finnish","pel","anticipation",1
"finnish","vihj","anticipation",1
"finnish","mukavuus","anticipation",1
"finnish","tulev","anticipation",1
"finnish","muisto","anticipation",1
"finnish","muistojuhl","anticipation",1
"finnish","muisto -","anticipation",1
"finnish","arkipäiväin","anticipation",1
"finnish","hyvit","anticipation",1
"finnish","kilpailu","anticipation",1
"finnish","täydennys","anticipation",1
"finnish","suoritetua","anticipation",1
"finnish","valmistumin","anticipation",1
"finnish","kohteliaisuus","anticipation",1
"finnish","piilotetu","anticipation",1
"finnish","salaamin","anticipation",1
"finnish","tuomitsemin","anticipation",1
"finnish","tunnustus","anticipation",1
"finnish","otaksum","anticipation",1
"finnish","loiht","anticipation",1
"finnish","vihkimin","anticipation",1
"finnish","seuraav","anticipation",1
"finnish","säilyttämin","anticipation",1
"finnish","salaliittolain","anticipation",1
"finnish","tartun","anticipation",1
"finnish","satunnain","anticipation",1
"finnish","jatkamin","anticipation",1
"finnish","jatk","anticipation",1
"finnish","lähentymin","anticipation",1
"finnish","vakuut","anticipation",1
"finnish","kirjeenvaihto","anticipation",1
"finnish","neuvosto","anticipation",1
"finnish","lähtölasken","anticipation",1
"finnish","tuomioistu","anticipation",1
"finnish","kosiskelu","anticipation",1
"finnish","laht","anticipation",1
"finnish","kehto","anticipation",1
"finnish","kramp","anticipation",1
"finnish","noppapel","anticipation",1
"finnish","halu kovast","anticipation",1
"finnish","himo","anticipation",1
"finnish","kerm","anticipation",1
"finnish","hiipiv","anticipation",1
"finnish","crescendo","anticipation",1
"finnish","kruunaus","anticipation",1
"finnish","vihj","anticipation",1
"finnish","vilj","anticipation",1
"finnish","uteliaisuus","anticipation",1
"finnish","päivit","anticipation",1
"finnish","uskalt","anticipation",1
"finnish","valj","anticipation",1
"finnish","sopimus","anticipation",1
"finnish","kuolem","anticipation",1
"finnish","joukkovelkakirjalain","anticipation",1
"finnish","puolustus","anticipation",1
"finnish","ilo","anticipation",1
"finnish","iloin","anticipation",1
"finnish","ihastuttav","anticipation",1
"finnish","pelastus","anticipation",1
"finnish","toimitus","anticipation",1
"finnish","kielt","anticipation",1
"finnish","läht","anticipation",1
"finnish","riipu","anticipation",1
"finnish","turmeltunu","anticipation",1
"finnish","ans","anticipation",1
"finnish","määränp","anticipation",1
"finnish","tarkoitetu","anticipation",1
"finnish","poliittin vank","anticipation",1
"finnish","määräty","anticipation",1
"finnish","kehit","anticipation",1
"finnish","paholain","anticipation",1
"finnish","hurskas","anticipation",1
"finnish","diagno","anticipation",1
"finnish","diktatuur","anticipation",1
"finnish","ruokavalio -","anticipation",1
"finnish","eksy","anticipation",1
"finnish","diplomat","anticipation",1
"finnish","hienovarain","anticipation",1
"finnish","harkintav","anticipation",1
"finnish","kauhu","anticipation",1
"finnish","hävitettäv","anticipation",1
"finnish","häiritsev","anticipation",1
"finnish","ennustamin","anticipation",1
"finnish","tuomiopäiv","anticipation",1
"finnish","kyyhky","anticipation",1
"finnish","luonnos","anticipation",1
"finnish","pelko","anticipation",1
"finnish","kauhe","anticipation",1
"finnish","kaksintaistelu","anticipation",1
"finnish","velvollisuudentuntoin","anticipation",1
"finnish","innokas","anticipation",1
"finnish","innokkuus","anticipation",1
"finnish","ekst","anticipation",1
"finnish","hurmioitunu","anticipation",1
"finnish","mielenylennys","anticipation",1
"finnish","painos","anticipation",1
"finnish","tehokas","anticipation",1
"finnish","siemensyöksy","anticipation",1
"finnish","tyylikkyys","anticipation",1
"finnish","korkeus","anticipation",1
"finnish","eliit","anticipation",1
"finnish","emansipaatio","anticipation",1
"finnish","syle","anticipation",1
"finnish","hurm","anticipation",1
"finnish","lumoav","anticipation",1
"finnish","vaarant","anticipation",1
"finnish","yrit","anticipation",1
"finnish","kihlo","anticipation",1
"finnish","niela","anticipation",1
"finnish","naut","anticipation",1
"finnish","naut","anticipation",1
"finnish","kirjoittautu","anticipation",1
"finnish","huvittav","anticipation",1
"finnish","viihd","anticipation",1
"finnish","innostus","anticipation",1
"finnish","intoilij","anticipation",1
"finnish","epidem","anticipation",1
"finnish","eroottin","anticipation",1
"finnish","asia","anticipation",1
"finnish","paeta","anticipation",1
"finnish","lopullin","anticipation",1
"finnish","mahdollisuus","anticipation",1
"finnish","ylent","anticipation",1
"finnish","kiihot","anticipation",1
"finnish","jännittäv","anticipation",1
"finnish","kokeilu","anticipation",1
"finnish","usko","anticipation",1
"finnish","maatil","anticipation",1
"finnish","saavutus","anticipation",1
"finnish","ystävällin","anticipation",1
"finnish","täyttymys","anticipation",1
"finnish","hausk","anticipation",1
"finnish","hyöty","anticipation",1
"finnish","alkio","anticipation",1
"finnish","lahj","anticipation",1
"finnish","pilkahdus","anticipation",1
"finnish","kun","anticipation",1
"finnish","hehku","anticipation",1
"finnish","jumal","anticipation",1
"finnish","hyvä","anticipation",1
"finnish","virn","anticipation",1
"finnish","kasv","anticipation",1
"finnish","hap","anticipation",1
"finnish","tapahtu","anticipation",1
"finnish","onnellisuus","anticipation",1
"finnish","onnellin","anticipation",1
"finnish","sato","anticipation",1
"finnish","vuokraus","anticipation",1
"finnish","loma","anticipation",1
"finnish","häämatk","anticipation",1
"finnish","toivo","anticipation",1
"finnish","toiveikas","anticipation",1
"finnish","metsästäj","anticipation",1
"finnish","metsästys","anticipation",1
"finnish","heti","anticipation",1
"finnish","tärkeys","anticipation",1
"finnish","tulo","anticipation",1
"finnish","itsenäisyys","anticipation",1
"finnish","perintö","anticipation",1
"finnish","tiedustelu","anticipation",1
"finnish","asent","anticipation",1
"finnish","kutsu","anticipation",1
"finnish","jättipot","anticipation",1
"finnish","matk","anticipation",1
"finnish","suudelm","anticipation",1
"finnish","vapaa-aik","anticipation",1
"finnish","kirj","anticipation",1
"finnish","vapaus","anticipation",1
"finnish","kangaspu","anticipation",1
"finnish","iha","anticipation",1
"finnish","rakastaj","anticipation",1
"finnish","on","anticipation",1
"finnish","upe","anticipation",1
"finnish","post","anticipation",1
"finnish","lääketieteellin","anticipation",1
"finnish","mobil","anticipation",1
"finnish","raha","anticipation",1
"finnish","liike","anticipation",1
"finnish","vuori","anticipation",1
"finnish","naapur","anticipation",1
"finnish","kaupunginos","anticipation",1
"finnish","verko","anticipation",1
"finnish","hoiva","anticipation",1
"finnish","organisaatio","anticipation",1
"finnish","paraat","anticipation",1
"finnish","intohimoin","anticipation",1
"finnish","kärsivällisyys","anticipation",1
"finnish","kärsivällin","anticipation",1
"finnish","rauha","anticipation",1
"finnish","täydellin","anticipation",1
"finnish","peril","anticipation",1
"finnish","piknik","anticipation",1
"finnish","suunnitelm","anticipation",1
"finnish","suunnittelu","anticipation",1
"finnish","leikkipuisto","anticipation",1
"finnish","valitusperust","anticipation",1
"finnish","miellyttäv","anticipation",1
"finnish","omist","anticipation",1
"finnish","voimakas","anticipation",1
"finnish","kallisarvoin","anticipation",1
"finnish","valmistetu","anticipation",1
"finnish","edistymin","anticipation",1
"finnish","sauvo","anticipation",1
"finnish","pentu","anticipation",1
"finnish","etsin","anticipation",1
"finnish","lainaus","anticipation",1
"finnish","raivoav","anticipation",1
"finnish","valmis","anticipation",1
"finnish","herk","anticipation",1
"finnish","vallankumous","anticipation",1
"finnish","palkinto","anticipation",1
"finnish","risk","anticipation",1
"finnish","pelästyt","anticipation",1
"finnish","pist","anticipation",1
"finnish","maallin","anticipation",1
"finnish","lause","anticipation",1
"finnish","sukupuol","anticipation",1
"finnish","osak","anticipation",1
"finnish","terävöit","anticipation",1
"finnish","alus","anticipation",1
"finnish","ostoks","anticipation",1
"finnish","pian","anticipation",1
"finnish","täht","anticipation",1
"finnish","alku","anticipation",1
"finnish","myymäl","anticipation",1
"finnish","aur","anticipation",1
"finnish","aurinkoin","anticipation",1
"finnish","make","anticipation",1
"finnish","aika","anticipation",1
"finnish","huomen","anticipation",1
"finnish","top","anticipation",1
"finnish","aar","anticipation",1
"finnish","kohd","anticipation",1
"finnish","puu","anticipation",1
"finnish","perimmäin","anticipation",1
"finnish","yliopisto","anticipation",1
"finnish","ratkaisemato","anticipation",1
"finnish","loma","anticipation",1
"finnish","visio","anticipation",1
"finnish","odo","anticipation",1
"finnish","kats","anticipation",1
"finnish","paino","anticipation",1
"finnish","valkoin","anticipation",1
"finnish","voittois","anticipation",1
"finnish","velho","anticipation",1
"finnish","palvon","anticipation",1
"finnish","nuori","anticipation",1
"finnish","poikkeam","disgust",1
"finnish","inho","disgust",1
"finnish","vastenmielin","disgust",1
"finnish","viheliäin","disgust",1
"finnish","poikkeav","disgust",1
"finnish","iljettäv","disgust",1
"finnish","inhottavuus","disgust",1
"finnish","abort","disgust",1
"finnish","runsaus","disgust",1
"finnish","hyväksikäytö","disgust",1
"finnish","syytös","disgust",1
"finnish","kannekelpoin","disgust",1
"finnish","kyykäärm","disgust",1
"finnish","aviorikos","disgust",1
"finnish","haitallin","disgust",1
"finnish","koettelemus","disgust",1
"finnish","loukkaus","disgust",1
"finnish","jälkimaining","disgust",1
"finnish","pahenemin","disgust",1
"finnish","kauhistunu jstk","disgust",1
"finnish","tärkeily","disgust",1
"finnish","alkoholism","disgust",1
"finnish","ulkomaalain","disgust",1
"finnish","luovut","disgust",1
"finnish","vieraantumin","disgust",1
"finnish","ammoniak","disgust",1
"finnish","amfetamiin","disgust",1
"finnish","anacond","disgust",1
"finnish","pannajulistus","disgust",1
"finnish","suuttunu","disgust",1
"finnish","vihamielisyys jtk koh","disgust",1
"finnish","ärsyt","disgust",1
"finnish","harm","disgust",1
"finnish","vihamielin","disgust",1
"finnish","pernaruto","disgust",1
"finnish","antikristus","disgust",1
"finnish","vastenmielisyys","disgust",1
"finnish","ihmis vihaav","disgust",1
"finnish","kirv","disgust",1
"finnish","kauhistuttav","disgust",1
"finnish","ylimielin","disgust",1
"finnish","arsenik","disgust",1
"finnish","häpe","disgust",1
"finnish","kusip","disgust",1
"finnish","epäsymmetr","disgust",1
"finnish","julm","disgust",1
"finnish","julmuus","disgust",1
"finnish","surkastumin","disgust",1
"finnish","hyök","disgust",1
"finnish","ruumiinavaus","disgust",1
"finnish","ahneus","disgust",1
"finnish","vastahakoin","disgust",1
"finnish","vastenmielisyys","disgust",1
"finnish","hirv","disgust",1
"finnish","awkwardnes","disgust",1
"finnish","pavia","disgust",1
"finnish","taaksep","disgust",1
"finnish","bakteer","disgust",1
"finnish","bakteer","disgust",1
"finnish","huono","disgust",1
"finnish","badnes","disgust",1
"finnish","kirous","disgust",1
"finnish","pamaus","disgust",1
"finnish","karkot maas","disgust",1
"finnish","karkotus","disgust",1
"finnish","konkurs","disgust",1
"finnish","bansh","disgust",1
"finnish","sivistymätö","disgust",1
"finnish","barf","disgust",1
"finnish","kottikäry","disgust",1
"finnish","kusip","disgust",1
"finnish","sikamain","disgust",1
"finnish","vähät","disgust",1
"finnish","eläimellin","disgust",1
"finnish","pet","disgust",1
"finnish","petos","disgust",1
"finnish","kinastelu","disgust",1
"finnish","kiihkoilij","disgust",1
"finnish","kiihkoilev","disgust",1
"finnish","sap","disgust",1
"finnish","koivu","disgust",1
"finnish","nartu","disgust",1
"finnish","karvaast","disgust",1
"finnish","katkeruus","disgust",1
"finnish","syyt","disgust",1
"finnish","herjaav","disgust",1
"finnish","räike","disgust",1
"finnish","verenvuoto","disgust",1
"finnish","tahr","disgust",1
"finnish","vitsaus","disgust",1
"finnish","turmel","disgust",1
"finnish","rakkul","disgust",1
"finnish","paisunu","disgust",1
"finnish","möyky","disgust",1
"finnish","verenvuodatus","disgust",1
"finnish","verenhimoin","disgust",1
"finnish","verin","disgust",1
"finnish","kömmähdys","disgust",1
"finnish","väärä","disgust",1
"finnish","kiehu","disgust",1
"finnish","pommit","disgust",1
"finnish","nauta","disgust",1
"finnish","suolisto","disgust",1
"finnish","poika","disgust",1
"finnish","lese","disgust",1
"finnish","räh","disgust",1
"finnish","lahjon","disgust",1
"finnish","bordel","disgust",1
"finnish","vika","disgust",1
"finnish","pyly","disgust",1
"finnish","bummer","disgust",1
"finnish","byrokraat","disgust",1
"finnish","murtovaras","disgust",1
"finnish","burk","disgust",1
"finnish","palanu","disgust",1
"finnish","lihakauppias","disgust",1
"finnish","kakofon","disgust",1
"finnish","mouk","disgust",1
"finnish","ruumis","disgust",1
"finnish","tunteeto","disgust",1
"finnish","syöpä","disgust",1
"finnish","syöpä","disgust",1
"finnish","kannibaal","disgust",1
"finnish","kannibalism","disgust",1
"finnish","ruho","disgust",1
"finnish","varomattomuus","disgust",1
"finnish","karies","disgust",1
"finnish","verilöyly","disgust",1
"finnish","katastrof","disgust",1
"finnish","katekismus","disgust",1
"finnish","julkkis","disgust",1
"finnish","sensuroid","disgust",1
"finnish","ces","disgust",1
"finnish","mielipah","disgust",1
"finnish","huija","disgust",1
"finnish","koler","disgust",1
"finnish","hakij","disgust",1
"finnish","metel","disgust",1
"finnish","kömpelö","disgust",1
"finnish","hal pako","disgust",1
"finnish","pako","disgust",1
"finnish","kylmyys","disgust",1
"finnish","romahdus","disgust",1
"finnish","salain sopimus","disgust",1
"finnish","kompost","disgust",1
"finnish","tuomitsemin","disgust",1
"finnish","alentuvaisuus","disgust",1
"finnish","rajoitetu","disgust",1
"finnish","kongres","disgust",1
"finnish","salaliittolain","disgust",1
"finnish","ummetus","disgust",1
"finnish","tartun","disgust",1
"finnish","tarttuv","disgust",1
"finnish","saastut","disgust",1
"finnish","saastunu","disgust",1
"finnish","saastumin","disgust",1
"finnish","ylenkats","disgust",1
"finnish","halveksittav","disgust",1
"finnish","riidanalain","disgust",1
"finnish","salakuljetustavar","disgust",1
"finnish","tuomitu","disgust",1
"finnish","coop","disgust",1
"finnish","ap","disgust",1
"finnish","ruumis","disgust",1
"finnish","turmel","disgust",1
"finnish","korruptio","disgust",1
"finnish","ysk","disgust",1
"finnish","laht","disgust",1
"finnish","pelkur","disgust",1
"finnish","pask","disgust",1
"finnish","ryöm","disgust",1
"finnish","olento","disgust",1
"finnish","rikollin","disgust",1
"finnish","rikollisuus","disgust",1
"finnish","kyyristy","disgust",1
"finnish","arvost","disgust",1
"finnish","veijar","disgust",1
"finnish","ristiinnaulitsemin","disgust",1
"finnish","raakaöljy","disgust",1
"finnish","julm","disgust",1
"finnish","julmuus","disgust",1
"finnish","murskatu","disgust",1
"finnish","murskaav","disgust",1
"finnish","kärttyis","disgust",1
"finnish","aisankannattaj","disgust",1
"finnish","kuppaus","disgust",1
"finnish","rak","disgust",1
"finnish","kirous","disgust",1
"finnish","kirous","disgust",1
"finnish","leikkaus","disgust",1
"finnish","kystin","disgust",1
"finnish","dabbling","disgust",1
"finnish","demo","disgust",1
"finnish","mieletö","disgust",1
"finnish","vah","disgust",1
"finnish","rouva","disgust",1
"finnish","pahuks","disgust",1
"finnish","keikar","disgust",1
"finnish","kost","disgust",1
"finnish","viheliäin","disgust",1
"finnish","tappav","disgust",1
"finnish","kuolem","disgust",1
"finnish","irstailu","disgust",1
"finnish","jät","disgust",1
"finnish","rappeutunu","disgust",1
"finnish","vilp","disgust",1
"finnish","petollin","disgust",1
"finnish","pet","disgust",1
"finnish","hajo","disgust",1
"finnish","hajoamin","disgust",1
"finnish","kunnianloukkaus","disgust",1
"finnish","oletusarvo","disgust",1
"finnish","viallin","disgust",1
"finnish","uhm","disgust",1
"finnish","rument","disgust",1
"finnish","epämuodostunu","disgust",1
"finnish","epämuodostum","disgust",1
"finnish","petkut","disgust",1
"finnish","degeneraatio","disgust",1
"finnish","hajo","disgust",1
"finnish","halventav","disgust",1
"finnish","viive","disgust",1
"finnish","vahingollin","disgust",1
"finnish","rikollin","disgust",1
"finnish","houretil","disgust",1
"finnish","demo","disgust",1
"finnish","demonin","disgust",1
"finnish","tuom","disgust",1
"finnish","tuomitsemin","disgust",1
"finnish","valitettav","disgust",1
"finnish","valit","disgust",1
"finnish","turmeltunu","disgust",1
"finnish","turmelus","disgust",1
"finnish","lask","disgust",1
"finnish","poisto","disgust",1
"finnish","masentav","disgust",1
"finnish","riistämin","disgust",1
"finnish","häiriintyny","disgust",1
"finnish","pilk","disgust",1
"finnish","poikkeus","disgust",1
"finnish","halventav","disgust",1
"finnish","häpäisemin","disgust",1
"finnish","autiom","disgust",1
"finnish","autio","disgust",1
"finnish","pidäty","disgust",1
"finnish","epätoivo","disgust",1
"finnish","halveksittav","disgust",1
"finnish","halveks","disgust",1
"finnish","hirmuv","disgust",1
"finnish","tuhois","disgust",1
"finnish","huonontunu","disgust",1
"finnish","heikkenemin","disgust",1
"finnish","inho","disgust",1
"finnish","tuhois","disgust",1
"finnish","paholain","disgust",1
"finnish","pirullin","disgust",1
"finnish","pirullin","disgust",1
"finnish","vaip","disgust",1
"finnish","ripul","disgust",1
"finnish","katker arvostelu","disgust",1
"finnish","diktatuur","disgust",1
"finnish","ränsistyny","disgust",1
"finnish","hirv","disgust",1
"finnish","lika","disgust",1
"finnish","likain","disgust",1
"finnish","hyläty","disgust",1
"finnish","petä","disgust",1
"finnish","pettyny","disgust",1
"finnish","pettymys","disgust",1
"finnish","hylk","disgust",1
"finnish","tuomitsev","disgust",1
"finnish","katastrof","disgust",1
"finnish","kiist","disgust",1
"finnish","värjäytymin","disgust",1
"finnish","värjäytyn","disgust",1
"finnish","tyytymättömyys","disgust",1
"finnish","katkonaisuus","disgust",1
"finnish","eripuraisuus","disgust",1
"finnish","arvostelukykyin","disgust",1
"finnish","syrjin","disgust",1
"finnish","ylenkats","disgust",1
"finnish","tauti","disgust",1
"finnish","sairas","disgust",1
"finnish","häirin","disgust",1
"finnish","häpe","disgust",1
"finnish","häpäisy","disgust",1
"finnish","häpeällin","disgust",1
"finnish","nyrp","disgust",1
"finnish","inho","disgust",1
"finnish","inhottav","disgust",1
"finnish","epärehellin","disgust",1
"finnish","epärehellisyys","disgust",1
"finnish","häpä","disgust",1
"finnish","pettymys","disgust",1
"finnish","vilpillin","disgust",1
"finnish","hajo","disgust",1
"finnish","vastenmielisyys","disgust",1
"finnish","sijo","disgust",1
"finnish","synk","disgust",1
"finnish","silpomin","disgust",1
"finnish","irtisanomin","disgust",1
"finnish","tottelemattomuus","disgust",1
"finnish","ol tottelemat","disgust",1
"finnish","väheksy","disgust",1
"finnish","halveksiv","disgust",1
"finnish","erilaisuus","disgust",1
"finnish","ärsyyntyny","disgust",1
"finnish","mielipah","disgust",1
"finnish","määrä","disgust",1
"finnish","esteellin","disgust",1
"finnish","huomiot","disgust",1
"finnish","huonomainein","disgust",1
"finnish","epäkunnioittav","disgust",1
"finnish","leikkely","disgust",1
"finnish","karhunpalvelus","disgust",1
"finnish","vastenmielisyys","disgust",1
"finnish","vastenmielin","disgust",1
"finnish","vääristyny","disgust",1
"finnish","hätä","disgust",1
"finnish","epäluottamus","disgust",1
"finnish","avioero","disgust",1
"finnish","aasi","disgust",1
"finnish","tuomiopäiv","disgust",1
"finnish","kauhe","disgust",1
"finnish","kamal","disgust",1
"finnish","pöty","disgust",1
"finnish","kuola","disgust",1
"finnish","humalain","disgust",1
"finnish","lan","disgust",1
"finnish","pako","disgust",1
"finnish","kuolev","disgust",1
"finnish","punataut","disgust",1
"finnish","itsekäs","disgust",1
"finnish","törk","disgust",1
"finnish","keijukain","disgust",1
"finnish","eliminoint","disgust",1
"finnish","endeemin","disgust",1
"finnish","peräruisk","disgust",1
"finnish","vihollin","disgust",1
"finnish","orjuutetu","disgust",1
"finnish","kietoutunu","disgust",1
"finnish","sisälmyks","disgust",1
"finnish","epidem","disgust",1
"finnish","hävittäm","disgust",1
"finnish","väist","disgust",1
"finnish","häätö","disgust",1
"finnish","paha","disgust",1
"finnish","rosk","disgust",1
"finnish","alkio","disgust",1
"finnish","liister","disgust",1
"finnish","harm","disgust",1
"finnish","ahn","disgust",1
"finnish","marmat","disgust",1
"finnish","syyllisyys","disgust",1
"finnish","helvet","disgust",1
"finnish","rehellin","disgust",1
"finnish","kauhu","disgust",1
"finnish","mustasukkain","disgust",1
"finnish","johannes","disgust",1
"finnish","varkaus","disgust",1
"finnish","suuremp","disgust",1
"finnish","sitru","disgust",1
"finnish","valehtelij","disgust",1
"finnish","nuol","disgust",1
"finnish","yksinäin","disgust",1
"finnish","ves","disgust",1
"finnish","her","disgust",1
"finnish","menet","disgust",1
"finnish","hulu","disgust",1
"finnish","sotku","disgust",1
"finnish","yksivärin","disgust",1
"finnish","laiminlyöty","disgust",1
"finnish","nepotism","disgust",1
"finnish","nenä","disgust",1
"finnish","hoiva","disgust",1
"finnish","liikalihavuus","disgust",1
"finnish","louka","disgust",1
"finnish","hyökkäys","disgust",1
"finnish","hirviö","disgust",1
"finnish","orc","disgust",1
"finnish","tuhoel","disgust",1
"finnish","sika","disgust",1
"finnish","ryöst","disgust",1
"finnish","porno","disgust",1
"finnish","riivatu","disgust",1
"finnish","voimakas","disgust",1
"finnish","mätä","disgust",1
"finnish","hang","disgust",1
"finnish","lause","disgust",1
"finnish","pask","disgust",1
"finnish","sairas","disgust",1
"finnish","synt","disgust",1
"finnish","käärm","disgust",1
"finnish","maaper","disgust",1
"finnish","pikkutark","disgust",1
"finnish","lit","disgust",1
"finnish","piltu","disgust",1
"finnish","soine","disgust",1
"finnish","wc","disgust",1
"finnish","myrkyllin","disgust",1
"finnish","kulkur","disgust",1
"finnish","rosk","disgust",1
"finnish","kohd","disgust",1
"finnish","puu","disgust",1
"finnish","ruma","disgust",1
"finnish","haavaum","disgust",1
"finnish","vampyyr","disgust",1
"finnish","paino","disgust",1
"finnish","outo","disgust",1
"finnish","huora","disgust",1
"finnish","voittois","disgust",1
"finnish","luopu","fear",1
"finnish","hyläty","fear",1
"finnish","hylkäämin","fear",1
"finnish","sieppaus","fear",1
"finnish","inho","fear",1
"finnish","vastenmielin","fear",1
"finnish","iljettäv","fear",1
"finnish","inhottavuus","fear",1
"finnish","abort","fear",1
"finnish","poissaolo","fear",1
"finnish","hyväksikäytö","fear",1
"finnish","syvyys","fear",1
"finnish","onnettomuus","fear",1
"finnish","satunnain","fear",1
"finnish","kirotu","fear",1
"finnish","syytety","fear",1
"finnish","syyttäj","fear",1
"finnish","syytäe","fear",1
"finnish","akrobaat","fear",1
"finnish","kyykäärm","fear",1
"finnish","ratk","fear",1
"finnish","kehotus","fear",1
"finnish","tuuliaj","fear",1
"finnish","edist","fear",1
"finnish","haitallin","fear",1
"finnish","vastoinkäymin","fear",1
"finnish","vaiva","fear",1
"finnish","koettelemus","fear",1
"finnish","loukkaus","fear",1
"finnish","pelo","fear",1
"finnish","jälkimaining","fear",1
"finnish","aga","fear",1
"finnish","aggresio","fear",1
"finnish","aggressiivin","fear",1
"finnish","hyökkääj","fear",1
"finnish","kauhistunu jstk","fear",1
"finnish","tuskallin","fear",1
"finnish","tusk","fear",1
"finnish","sairaalloin","fear",1
"finnish","hälytys","fear",1
"finnish","hälyttäv","fear",1
"finnish","alkoholism","fear",1
"finnish","valppaus","fear",1
"finnish","hälytyks","fear",1
"finnish","ulkomaalain","fear",1
"finnish","vieraantumin","fear",1
"finnish","ambulans","fear",1
"finnish","väijytys","fear",1
"finnish","anacond","fear",1
"finnish","anarkism","fear",1
"finnish","anark","fear",1
"finnish","anark","fear",1
"finnish","pannajulistus","fear",1
"finnish","ang","fear",1
"finnish","ahdistus","fear",1
"finnish","vihamielisyys jtk koh","fear",1
"finnish","tuho","fear",1
"finnish","tuhotu","fear",1
"finnish","tuhoamin","fear",1
"finnish","poikkeus","fear",1
"finnish","pernaruto","fear",1
"finnish","antikristus","fear",1
"finnish","ihmis vihaav","fear",1
"finnish","levottomuus","fear",1
"finnish","innokas","fear",1
"finnish","apach","fear",1
"finnish","kauhistuttav","fear",1
"finnish","ilmestys","fear",1
"finnish","umpilisäk tulehdus","fear",1
"finnish","pidät","fear",1
